646;Garnett, Tay
647;Tracy, Spencer
648;Kramer, Stanley
649;Taylor, Rip
650;Diller, Phyllis
651;Sharif, Omar
652;Dombasle, Arielle
653;Ganz, Bruno
654;Dommartin, Solveig
655;Donohoe, Amanda
656;Roeg, Nicolas
657;Dors, Diana
658;Benezech, Pascal
659;Dougnac, Marie-Laure
660;Caro, Marc
661;Down, Lesley-Anne
662;Hyams, Peter
663;Tuchner, Michael
664;Fonda, Henry
665;Downs, Cathy
666;Johnson, Ben
667;Dru, Joanne
668;Hopkins, Harold
669;Drynan, Jeanie
670;Meagher, John
671;Grant, Donald
672;DuBarry, Denise
673;Dahlin, Bob
674;Eban, Abba
675;Dunaway, Faye
676;Kollek, Amos
677;Redford, Robert
678;Pollack, Sydney
679;Mantegna, Joe
680;Powell, William
681;Dunne, Irene
682;Curtiz, Michael
683;Duperey, Anny
684;Resnais, Alain
685;Duvall, Shelley
686;Kubrick, Stanley
687;Dvorak, Ann
688;Kane, Joseph
689;Eaton, Shirley
690;Eggar, Samantha
691;Eilbacher, Lisa
692;Brest, Martin
693;Urich, Robert
694;Quinn, James
695;Ekberg, Anita
696;Ekland, Britt
697;De Sica, Vittorio
698;Hermoso, Miguel
699;Parrish, Robert
700;Beneke, Tex
701;Elgart, Les
702;Ironside, Michael
703;Errickson, Krista
704;Laulette, Charles
705;Evenson, Kim
706;Schnitzer, Robert Allen
707;Dye, John
708;Fairchild, Morgan
709;Casden, Ron
710;Farr, Felicia
711;Daves, Delmer
712;Farrow, Mia
713;Robards, Jason
714;Troell, Jan
715;Nouri, Michael
716;Fawcett, Farrah
717;Avnet, John
718;Needham, Hal
719;Nugent, Eddie
720;Fazenda, Louise
721;Collins, Lewis D.
722;Bottoms, Joseph
723;Feldshuh, Tovah
724;Chomsky, Marvin J.
725;Jamieson, Malcolm
726;Fenn, Sherilyn
727;Band, Charles
728;Whitaker, Forest
729;London, Roy
730;Ferratti, Rebecca
731;Kiersch, Fritz
732;Field, Sally
733;Belson, Jerry
734;Harris, Ed
735;Molina, Alfred
736;Gilbert, Brian
737;Winkler, Henry
738;Bridges, Beau
739;Skerritt, Tom
740;Ross, Herbert
741;Hanks, Tom
742;Fisher, Carrie
743;Hamill, Mark
744;Lucas, George
745;Marquand, Richard
746;Dunbar, Adrian
747;Fitzgerald, Tara
748;Chelsom, Peter
749;Payne, John
750;Fleming, Rhonda
751;Dwan, Allan
752;Sturges, John
753;Fleming, Susan
754;Lederman, Ross
755;Dengel, Jake
756;Fletcher, Suzanne
757;Smithey, Alan
758;Gonzales, Peter
759;Florence, Fiona
760;Fonda, Jane
761;Bridges, James
762;Marvin, Lee
763;Silverstein, Elliot
764;Voight, Jon
765;Olivier, Laurence
766;Fontaine, Joan
767;Stevenson, Robert
768;Randall, Anne
769;Ford, Anitra
770;Sidaris, Andy
771;Katt, William
772;Ford, Maria
773;Golden, Dan
774;Lottimer, Ed
775;Ruben, Katt Shea
776;Sharkey, Ray
777;Stein, Ken
778;Foreman, Deborah
779;Coolidge, Martha
780;Foster, Jodie
781;Demme, Jonathan
782;Harmon, Mark
783;Kampmann, Steven 
784;McEveety, Bernard
785;Robbins, Tim
786;Francis, Anne
787;Brooks, Richard
788;Fricker, Brenda
789;Sheridan, Jim
790;Avalon, Frankie
791;Funicello, Annette
792;Hobbs, Lyndall
793;Marshall, Herbert
794;Garbo, Greta
795;Boleslawski, Richard
796;Apfel, Oscar
797;Brown, Clarence
798;Bickford, Charles
799;Gilbert, John
800;March, Fredric
801;Novarro, Ramon
802;Fitzmaurice, George
803;Stone, Lewis
804;Franklin, Sidney
805;Hale, Alan
806;Leonard, Robert Z.
807;Douglas, Melvyn
808;Lubitsch, Ernst
809;Mamoulian, Rouben
810;Nagel, Conrad
811;Niblo, Fred
812;Stuart, Henry
813;Pabst, Georg Wilhelm
814;Asther, Nils
815;Robertson, John S.
816;Garland, Judy
817;Cassavetes, John
818;Hoffman, Dustin
819;Garr, Teri
820;Pytka, Joe
821;Garson, Greer
822;Belushi, John
823;Gary, Lorraine
824;Scheider, Roy
825;Cusack, John
826;Gazelle, Wendy
827;Lisberger, Steven
828;Dafoe, Willem
829;Young, Robert M.
830;Geeson, Judy
831;Hickox, Douglas
832;Gence, Denise
833;Blier, Bertrand
834;Woods, James
835;Gibb, Cynthia
836;Stone, Oliver
837;Gibson, Althea
838;Newton, Robert
839;Gilchrist, Connie
840;Haskin, Byron
841;Gleason, Jackie
842;Rossen, Robert
843;Gless, Sharon
844;Hyam, Peter
845;Ontkean, Michael
846;Goldberg, Whoopi
847;Mulligan, Robert
848;Goldthwait, Bob
849;Wilson, Hugh
850;Crystal, Billy
851;Sorvino, Paul
852;Goldoni, Lelia
853;Golino, Valeria
854;Levinson, Barry
855;Leaud, Jean-Pierre
856;Goya, Chantal
857;Perrin, Vic
858;Grahame, Gloria
859;Stanley, Paul
860;Currie, Sondra
861;Greenbush, Lindsay
862;Greist, Kim
863;Lion, Leon M.
864;Grey, Anne
865;Petersen, William L.
866;Griest, Kim
867;Mann, Michael
868;Griffith, Melanie
869;De Palma, Brian
870;Seltzer, David
871;Christian, Keely
872;Grye, Brittain
873;Tadokoro, Yutaka
874;Hamilton, Carrie
875;Kuzui, Fran Rubel
876;Hamilton, Linda
877;Cameron, James
878;Kerwin, Brian
879;Guillermin, John
880;Curtis, Tony
881;Hampshire, Susan
882;Berenger, Tom
883;Hannah, Daryl
884;Bill, Tony
885;Carpenter, John
886;Remar, James
887;Chapman, Michael
888;Zmed, Adrian
889;Davis, Andrew
890;Foley, James
891;O'Toole, Peter
892;Jordan, Neil
893;Martin, Steve
894;Schepisi, Fred
895;Hannah, Page
896;Brown, Johnny Mack
897;Hansen, Eleanor
898;Taylor, Ray
899;Harlow, Jean
900;Conway, Jack
901;Harper, Jessica
902;Byrum, John
903;McDermott, Dylan
904;Lafia, John
905;Duvall, Robert
906;Harper, Tess
907;Beresford, Bruce
908;Gilman, Kenneth
909;Harris, Priscilla
910;Barnard, Michael
911;Harry, Deborah
912;Russo, James
913;Hart, Roxanne
914;Mulcahy, Russell
915;White, Bernie
916;Hassett, Marilyn
917;Stallone, Sylvester
918;Hatcher, Teri
919;Hawn, Goldie
920;Boulting, Roy
921;Russell, Kurt
922;Higgins, Colin
923;Albert, Edward
924;Katselas, Milton
925;Marshall, Garry
926;Miller, Robert Ellis
927;Oz, Frank
928;Keach, James
929;Ritchie, Michael
930;Sarandon, Chris
931;Sandrich, Jay
932;Assante, Armand
