1306;Emer McCourt
1307;Ken Loach
1308;Jody McCrea
1309;Anthony M. Lanza
1310;Mary McDonnell
1311;James Earl Jones
1312;John Sayles
1313;Frances McDormand
1314;Alan Parker
1315;Vonetta McGee
1316;John Shea
1317;Kelly McGillis
1318;Uri Barbash
1319;Peter Weller
1320;Abel Ferrera
1321;Bernie Coulson
1322;Jonathan Kaplan
1323;Ted Kotcheff
1324;Timothy Hutton
1325;Alan Rudolph
1326;Jeff Daniels
1327;Elizabeth McGovern
1328;Richard Benjamin
1329;Marshall Brickman
1330;Kevin Bacon Hughes
1331;Dorothy McGuire
1332;George Stevens
1333;Timothy Dalton
1334;Janet McTeer
1335;Mariangela Melato
1336;Andrew Bergman
1337;Kirk Douglas
1338;Adolphe Menjou
1339;Melina Mercouri
1340;Jules Dassin
1341;Lee Meredith
1342;Jackie Mason
1343;Dina Merrill
1344;Allan Arkush
1345;Laurie Metcalf
1346;Mike Figgis
1347;Wesley Snipes
1348;Michael Michele
1349;Mario Van Peebles
1350;Bette Midler
1351;David Hayman
1352;Sarah Miles
1353;Robert Mitchum
1354;David Lean
1355;Richard C. Sarafian
1356;Vera Miles
1357;Penelope Ann Miller
1358;Paul Reubens
1359;Randal Kleiser
1360;Yvette Mimieux
1361;George Pal
1362;Joel Grey
1363;Liza Minnelli
1364;Bob Fosse
1365;Steve Gordon
1366;Vincente Minnelli
1367;Robert Englund
1368;Kelly Jo Minter
1369;Helen Mirren
1370;Piers Haggard
1371;John Cage
1372;Meredith Monk
1373;Peter Greenaway
1374;Sterling Hayden
1375;Marilyn Monroe
1376;Eddie Garr
1377;Phil Karlson
1378;Jean Negulesco
1379;Humphrey Bogart
1380;John Candy
1381;Demi Moore
1382;Dan Aykroyd
1383;Emilio Estevez
1384;Savage Steve Holland
1385;Jon Cryer
1386;Jerry Schatzberg
1387;Jerry Zucker
1388;Rob Lowe
1389;Edward Zwick
1390;Mary Tyler Moore
1391;Terry Moore
1392;Joseph H. Lewis
1393;Daniel Mann
1394;Jeanne Moreau
1395;William A. Fraker
1396;Paola Mori
1397;David Keith
1398;Cathy Moriarty
1399;Donald Cammell
1400;Zero Mostel
1401;Mel Brooks
1402;Frank Annese
1403;Tawny Moyer
1404;Greg Gold
1405;Michael Biehn
1406;Maureen Mueller
1407;Kenneth Bowser
1408;Diana Muldaur
1409;Ona Munson
1410;Bernard Vorhaus
1411;Ornella Muti
1412;Dominique Deruddere
1413;Mildred Natwick
1414;John Forsythe
1415;Raven Von Bergan
1416;Monica Navarro
1417;Bruce Marder
1418;Patricia Neal
1419;Barry Brenner
1420;Gail Neely
1421;Peter George
1422;Jun Negami
1423;Frank Whaley
1424;Natalya Negoda
1425;Hildegard Neil
1426;Basil Dearden
1427;Catherine Neilson
1428;Kate Nelligan
1429;Jack Hoxie
1430;Evelyn Nelson
1431;Robert N. Bradbury
1432;Laraine Newman
1433;Gary Weis
1434;Nichelle Nichols
1435;William  Shatner
1436;Jim Metzler
1437;Dana W. Nicholson
1438;Steven Lovy
1439;Brigitte Nielsen
1440;George P. Cosmatos
1441;Stig Olin
1442;Maj-Britt Nilsson
1443;Jeanette Nolan
1444;Kim Novak
1445;Yftach Katzur
1446;Zachi Noy
1447;Walter Bennett
1448;Pat O'Brien
1449;Irving Reis
1450;Nell O'Day
1451;Tyrone Power
1452;Maureen O'Hara
1453;Charles Laughton
1454;George Sherman
1455;Lena Olin
1456;Nancy Olson
1457;Edward Ludwig
1458;Michael O'Herlihy
1459;Pat O'Malley
1460;Laslo Benedek
1461;Carl Brisson
1462;Anny Ondra
1463;Tatum O'Neal
1464;Bryan Forbes
1465;Stephen Lack
1466;Jennifer O'Neill
1467;Marc Price
1468;Lisa Orgolini
1469;Charles Martin Smith
1470;Nick Nolte
1471;Annette O'Toole
1472;Geraldine Page
1473;Peter Masterson
1474;Betsy Palmer
1475;Irene Papas
1476;Costa-Gavras
1477;James Wilby
1478;Judy Parfitt
1479;James Ivory
1480;Nicol Williamson
1481;Tony Richardson
1482;Tcheky Karyo
1483;Anne Parillaud
1484;Sarah Jessica Parker
1485;Anthony Edwards
1486;Dan Taylor
1487;Barbara Parkins
1488;Peter R. Hunt
1489;Lee Majors
1490;Dolly Parton
1491;David Naughton
1492;Alexandra Paul
1493;Adrian Pasdar
1494;Cecilia Peck
1495;Jack Fisher
1496;Judd Nelson
1497;Elizabeth Perkins
1498;Bob Clark
1499;Danny DeVito
1500;Rhea Perlman
1501;Christopher Reid
1502;Valerie Perrine
1503;Dick Clement
1504;Bernadette Peters
1505;Carl Reiner
1506;Penny Peyser
1507;Richard Compton
1508;Michelle Pfeiffer
1509;Maxwell Caulfield
1510;Patricia Birch
1511;Matthew Modine
1512;Matthew Broderick
1513;Steve Kloves
1514;John Landis
1515;Robert Towne
1516;Vic Morrow
1517;Michelle Phillips
1518;Warren Oates
1519;Derek Jacobi
1520;Sarah Pickering
1521;Christine Edzard
1522;Charles Rogers
1523;Mary Pickford
1524;Jonathan Frid
1525;Christina Pickles
1526;Alexandra Pigg
1527;Tony Donahue
1528;Suzanne Pleshette
1529;Bernard Hill
1530;Joan Plowright
1531;John Stamos
1532;Teri Polo
1533;Graham Baker
1534;Tom Selleck
1535;Paulina Porizkova
1536;Jimmy Smits
1537;Markie Post
1538;Gregory Harrison
1539;Alexandra Powers
1540;Sandor Stern
1541;Stefanie Powers
1542;Johnny Doran
1543;Sally Prager
1544;Fielder Cook
1545;Paula Prentiss
1546;Clive Donner
1547;Leslie Nielsen
1548;Priscilla Presley
1549;David Zucker
1550;Hugo Race
1551;Santha Press
1552;Colin South Tatoulis John
1553;Kelly Preston
1554;Ivan Reitman
1555;John Travolta
1556;Dave Thomas
1557;William Lucking
1558;Victoria Principal
1559;Richard A. Colla
1560;Allan Rachins
1561;Lee Purcell
1562;Robert Scheerer
1563;James Read
1564;Linda Purl
1565;Mae Questel
1566;David Robb
1567;Kathleen Quinlan
1568;Willi Patterson
1569;Gaspard Manesse
1570;Francine Racette
1571;Cristina Raines
1572;Franco Rossi
1573;Vera Ralston
1574;George Waggner
1575;Charlotte Rampling
1576;Bubba Smith
1577;Marion Ramsey
1578;Peter Bonerz
1579;George Gaynes
1580;Alan Myerson
1581;Steve Guttenberg
1582;Jerry Paris
1583;Linda Hopkins
1584;Vi Redd
1585;Vanessa Fonda
1586;Jane Redgrave
1587;Vanessa Redgrave
1588;Donna Reed
1589;Alex Segal
1590;Pamela Reed
1591;Roger Spottiswoode
1592;Kate Reid
1593;Volker Schlöndorff
1594;Debbie Reynolds
1595;Laurence Luckinbill
1596;Elizabeth Richards
1597;Miranda Richardson
1598;Natasha Richardson
1599;Paul Schrader
1600;George Lazenby
1601;Diana Rigg
1602;Molly Ringwald
1603;Howard Deutch
1604;Tex Ritter
1605;Vincent Gauthier
1606;Marie Riviere
1607;Eric Rohmer
1608;Laila Robbins
1609;Julia Roberts
1610;Kiefer Sutherland
1611;Joel Schumacher
1612;Frances Robinson
1613;Fred Astaire
1614;Ginger Rogers
1615;Mimi Rogers
1616;Michael Cimino
1617;Michael Keaton
1618;Baz Taylor
1619;Farley Granger
1620;Ruth Roman
1621;Robert Totten
1622;Cliff De Young
1623;Jamie Rose
1624;Louis Morneau
1625;Katharine Ross
1626;Jackie Cooper
1627;Isabella Rossellini
1628;Ted Danson
1629;Jean Carmet
1630;Catherine Rouvel
1631;Jean-Jacques Annaud
1632;Gena Rowlands
1633;Roberto Benigni
1634;Alan Boyce
1635;Jennifer Rubin
1636;Marisa Silver
1637;Mercedes Ruehl
1638;Richard Pryor
1639;Maurice Phillips
1640;Barbara Rush
1641;Leif Garrett
1642;Betsy Russell
1643;John Quinn
1644;Ernie Hudson
1645;Gail Russell
1646;James Edward Grant
1647;Jeff Fahey
1648;Theresa Russell
1649;Gary Oldman
1650;Rene Russo
1651;Ann Rutherford
1652;Margaret Rutherford
1653;Meg Ryan
1654;John Patrick
1655;Val Kilmer
1656;Winona Ryder
1657;Jim Abrahams
1658;Eva Marie Saint
1659;Paul Bogart
1660;Otto Preminger
1661;Ken Ogata
1662;Sumiko Sakamoto
1663;Shohei Imamura
1664;Martin Sheen
1665;Jennifer Salt
1666;Lino Capolicchio
1667;Dominique Sanda
1668;Fred Haines
1669;Pierre Clementi
1670;Stefania Sandrelli
1671;Reni Santoni
1672;Mia Sara
1673;Susan Sarandon
1674;Glenn Jordan
1675;Euzhan Palcy
1676;Charles Gray
1677;Jim Sharman
1678;Vyacheslav Tikhonov
1679;Lyudmila Savelyeva
1680;Sergei Bondarchuk
1681;Denholm Elliott
1682;Greta Scacchi
1683;Prunella Scales
1684;Bill Pullman
1685;Wendy Schaal
1686;Mark W. Travis
1687;Sabrina Scharf
1688;Maria Schneider
1689;Michelangelo Antonioni
1690;Marc Singer
1691;Lisa Schrage
1692;Stuart Gillard
1693;Theodor Loos
1694;Margarete Schön
1695;Brenda Scott
1696;Paul Wendkos
1697;Judge Reinhold
1698;Jane Seymour
1699;Ken Finkleman
1700;Fernando Rey
1701;Delphine Seyrig
1702;Luis Bunuel
1703;Ally Sheedy
1704;Michelle Manning
1705;Rick Rosenthal
1706;Michael O'Keefe
1707;Carole Shelley
1708;Timothy Bottoms
1709;Cybill Shepherd
1710;Howard Hessman
1711;Brooke Shields
1712;Martin Hewitt
1713;Franco Zeffirelli
1714;Talia Shire
1715;Elisabeth Shue
1716;Oskar Homolka
1717;Sylvia Sidney
1718;Samy Ben Youb
1719;Simone Signoret
1720;Moshe Mizrahi
1721;Milton Berle
1722;Beverly Sills
1723;Jean Simmons
1724;Madge Sinclair
1725;Sidney Poitier
1726;Lilia Skala
1727;Crispin Glover
1728;Ione Skye
1729;Tim Hunter
1730;Helen Slater
1731;Michael J. Fox
1732;Josef Kroner
1733;Hana Slivoka
1734;Jan Kadar
1735;Madolyn Smith
1736;Bob Hoskins
1737;Maggie Smith
1738;Jack Clayton
1739;Yeardley Smith
1740;Stephen King
1741;Carrie Snodgress
1742;Meredith Baxter Birney
1743;Victoria Snow
1744;Tony Wharmby
1745;Alexandre Sterling
1746;Jane Snowden
1747;Jeff Hutchinson
1748;Suzanne Solari
1749;Donald G Jackson
1750;Elke Sommer
1751;Stuart Whitman
1752;Jack Lemmon
1753;Sissy Spacek
1754;Steve Bond
1755;Dona Speir
1756;Ronn Moss
1757;Jill St. John
1758;Barbara Stanwyck
1759;Alfred E. Green
1760;Rudolph Mate
1761;Don Ameche
1762;Maureen Stapleton
1763;Alison Steadman
1764;Christopher Morahan
1765;Mary Steenburgen
1766;Frances Sternhagen
1767;Inger Stevens
1768;Sharon Stone
1769;Paul Verhoeven
1770;Madeleine Stowe
1771;John Rhys-Davies
1772;Julie Strain
1773;Jean-Paul Ouellette
1774;Susan Strasberg
1775;Roger Corman
1776;Meryl Streep
1777;Albert Brooks
1778;Ulu Grosbard
1779;Kevin Kline
1780;Karel Reisz
1781;Charles Dance
1782;Ed Begley Jr.
1783;Robert Zemeckis
1784;Robin Whyatt
1785;Barbra Streisand
1786;Mandy Patinkin
1787;Daniel J. Travanti
1788;Imogen Stubbs
1789;Philip Saville Towns
1790;Yoshitaka Zushi
1791;Kin Sugai
1792;Barbara Sukowa
1793;Margaret Sullavan
1794;John Cromwell
1795;Miles O'Keeffe
1796;Emma Sutton
1797;Stephen Weeks
1798;Doris Svedlund
1799;Morgan Freeman
1800;Jessica Tandy
1801;Henry Ramer
1802;Elizabeth Taylor
1803;Lou Antonio
1804;Montgomery Clift
1805;Ian Bannen
1806;Giuseppe Patroni Griffi
1807;Brian G. Hutton
1808;Joseph Losey
1809;Len Cariou
1810;Harold Prince
1811;Rock Hudson
1812;Richard A. Dysart
1813;Gus Trikonis
1814;Fred M Wilcox
1815;Gary Cooper
1816;Eddie Fisher
1817;Van Johnson
1818;Richard Dix
1819;Estelle Taylor
1820;Wesley Ruggles
1821;Lloyd Bridges
1822;Joan Taylor
1823;John Webb
1824;Karen Taylor
1825;William Moses
1826;Lili Taylor
1827;Donald Petrie
1828;River Phoenix
1829;Nancy Savoca
1830;Rex the Wonder Horse
1831;Norma Taylor
1832;Ford Beebe
1833;Carl Morrow
1834;Victoria Taylor
1835;Jolyon Wimhurst
1836;Bob Newhart
1837;Leigh Taylor-Young
1838;Shirley Temple
1839;Cesar Romero
1840;Ricky Busker
1841;Brynn Thayer
1842;Robert Mandel
1843;Nocholas Strouse
1844;Andrea Thompson
1845;Charles Matthau
1846;Lea Thompson
1847;M. Emmet Walsh
1848;Ingrid Thulin
1849;Rachel Ticotin
1850;Michael Apted
1851;Charlene Tilton
1852;Beverly Todd
1853;Constance Towers
1854;William Holden
1855;Claire Trevor
1856;George Marshall
1857;Kathleen Turner
1858;Bill Couturie
1859;Lewis Teague
1860;Robert  Zemeckis
1861;Lana Turner
1862;John Farrow
1863;Barry Primus
1864;Shannon Tweed
1865;J.F. Lawton
1866;Barry Jackson
1867;Margaret Tyzack
1868;Roy Battersby
1869;Keir Dullea
1870;Liv Ullman
1871;Richard Dembo
1872;Miyoshi Umeki
1873;Joshua Logan
1874;Mary Ure
1875;Brian G. Hulton
1876;Susan Ursitti
1877;Robert Davi
1878;Kari Vaananen
1879;Mika Kaurismäki
1880;Lindsay Wagner
1881;Brigitta Valberg
1882;Giulio Brogi
1883;Alida Valli
1884;Jessica Walter
1885;Tony Danza
1886;Jeremy Joe Kronsberg
1887;Jo Van Fleet
1888;Peter Bergman
1889;Deborah Van Valkenburgh
1890;Allen Plone
1891;Paul Ganus
1892;Megan Ward
1893;Jason Patric
1894;Rachel Ward
1895;Nicholas Rowe
1896;Sophie Ward
1897;Julie Warner
1898;Michael Caton-Jones
1899;Peter Coyote
1900;Lesley Ann Warren
1901;Bobby Roth
1902;Sigourney Weaver
1903;Charles Dutton
1904;David Fincher
1905;Ron Perlman
1906;Jean-Pierre Jeunet
1907;Daniel Vigne
1908;Ann Wedgeworth
1909;Theodore J. Flicker
1910;Michael Moriarty
1911;John D. Hancock
1912;Horst Buchholz
1913;Raquel Welch
1914;Eduardo De Filippo
1915;Peter Cook
1916;Richard Fleischer
1917;David Dukes
1918;James Coburn
1919;Ernest Borgnine
1920;Tom Jones
1921;Diane Venora
1922;Florence Halop
1923;Elena Verdugo
1924;Julius LeFlore
1925;Cec Verrell
1926;Judi West
1927;Billy Wilder
1928;Charles Winninger
1929;Arleen Whelan
1930;Stacy Keach
1931;Carol White
1932;Billie Whitelaw
1933;Bud Yorkin
1934;Charlie Sheen
1935;Margaret Whitton
1936;David S. Ward
1937;Dianne Wiest
1938;Peter Falk
1939;Cindy Williams
1940;Fernando Lamas
1941;Esther Williams
1942;Charles Walters
1943;JoBeth Williams
1944;Yahoo Serious
1945;Pee-Wee Wilson
1946;Marie Windsor
1947;John David Garfield
1948;Virginia Wing
1949;Donald Wolfe
1950;Debra Winger
1951;Don Stroud
1952;Shelley Winters
1953;Stuart Heisler
1954;Oliver Hellman
1955;D. B. Sweeney
1956;Kelly Wolf
1957;Kenneth Madsen
1958;Gian Maria Volonte
1959;Sergio Leone
1960;Danielle Von Zerneck
1961;Jonathan Betnel
1962;Natalie Wood
1963;Ronald Neame
1964;James Dean
1965;Richard Beymer
1966;Joe Dallesandro
1967;Holly Woodlawn
1968;Paul Morrissey
1969;Joanne Woodward
1970;James Olson
1971;Robin Wright
1972;Teresa Wright
1973;Michael Wilding
1974;Jane Wyman
1975;Susannah York
1976;Christopher Miles
1977;Gig Young
1978;S. Sylvan Simon
1979;Karen Young
1980;Warren William
1981;Loretta Young
1982;Mai Zetterling
1983;Jasen Fisher
1984;Jack Paar
1985;Craig Allen
1986;Michael Anderson
1987;Ken Annakin
1988;Jean-Claude Van Damme
1989;Newt Arnold
1990;Taylor Gilbert
1991;Samson Aslanian
1992;Bille August
1993;Harold Becker
1994;John Lone
1995;Francesco Rulu
1996;Pierre Jolivet
1997;Willy Bogner
1998;John Boulting
1999;Karl Malden
2000;Raymond Cannon
2001;Henning Carlsen
2002;Charles Chaplin
2003;Henri Marchand
2004;Rene Clair
2005;Ray Winstone
2006;Tom Clegg
2007;June Wilkinson
2008;Boris Karloff
2009;Vincent Price
2010;Paul Hampton
2011;Cynthia Dale
2012;John Astin
2013;John De Bello
2014;George Wilson
2015;Jan Jalenak
2016;Andre Degas
2017;David Hasselhoff
2018;Mario Di Leo
2019;Richard Kiley
2020;Leon Isaac Kennedy
2021;Jamaa Fanaka
2022;John Mills
2023;Monte Hale
2024;Philip Ford
2025;Allan Lane
2026;Jan Vostrcil
2027;Bill Forsyth
2028;Dean Stockwell
2029;Bruce Gower
2030;Roger Graef
2031;Val Guest
2032;Tarik Akan
2033;Yilmaz Guney
2034;Rod Hardy
2035;Gavin Muir
2036;Curtis Harrington
2037;Monte Hellman
2038;Douglas Heyes
2039;Robert Donat
2040;Ray Milland
2041;Nova Pilbeam
2042;Jack Elam
2043;Joy Houck Jr.
2044;Ben Cross
2045;Hugh Hudson
2046;Terry Hughes
2047;John Irvin
2048;Mick Jackson
2049;Paul Reynolds
2050;Derek Jarman
2051;Tom Waits
2052;Sam Waterston
2053;Terence Ford
2054;Chris Jones
2055;Mikhail Kalatozov
2056;Ray Kellogg
2057;Doug English
2058;Burt Kennedy
2059;Tod Slaughter
2060;George King
2061;Malcolm McDowell
2062;Susumu Fujita
2063;Setsuko Hara
2064;Toshiro Mifune
2065;Tatsuya Nakadai
2066;Takashi Shimura
2067;Tom Berlin
2068;Alfred Abel
2069;Carl De Vogy
2070;Rudolf Klein-Rogge
2071;Denzel Washington
2072;Seamus Ford
2073;Biddy W. Lennon
2074;Malcolm Leo
2075;Perry King
2076;Mark L. Lester
2077;Richard Harris
2078;Frank Lloyd
2079;Robert Walker Jr.
2080;Maurizio Lucidi
2081;Larry Ludman
2082;John Ethan Wayne
2083;John Nance
2084;Alec Guinness
2085;Alexander Mackendrick
2086;Ian MacNaughton
2087;Pat Crowley
2088;Vincent McEveety
2089;William McGann
2090;Vaclav Neckar
2091;Jiri Menzel
2092;David Miller
2093;Don Mischer
2094;Gary Nelson
2095;Mike Newell
2096;John Jarratt
2097;Arch Nicholson
2098;Barry Newman
2099;William Nigh
2100;Colin Firth
2101;Pat O'Connor
2102;Tim Conlon
2103;Ron Oliver
2104;Cliff Owen
2105;Richard Patterson
2106;Sam Peckinpah
2107;Leo Penn
2108;Etienne Perier
2109;Daniel Petrie
2110;Gillo Pontecorvo
2111;Albert Pyun
2112;Richard Quine
2113;Pepper Martin
2114;Byron Quisenberry
2115;Derek De Lint
2116;Fons Rademakers
2117;Jerry Reed
2118;Roger-Pierre
2119;Gary Grimes
2120;John Mark Robinson
2121;Cecil Taylor
2122;Sheldon Rochlin
2123;Whip Hubley
2124;Jonathan Sanger
2125;Bulle Ogier
2126;The Fat Boys
2127;Michael Schultz
2128;Garrison Keillor
2129;Herb Sevush
2130;Dwight Schultz
2131;Jack Sholder
2132;Robert Siodmak
2133;Jack Smight
2134;Dennis Weaver
2135;George Stevens Jr.
2136;Lars Hanson
2137;Mauritz Stiller
2138;Peter Breck
2139;Herbert L. Strock
2140;Mel Stuart
2141;Jeannot Szwarc
2142;Norman Taurog
2143;Gavin Taylor
2144;Ben Gazzara
2145;Buck Jones
2146;Lash LaRue
2147;David Cassidy
2148;Roderick Taylor
2149;Gerald Thomas
2150;Jacques Tourneur
2151;Andrzej Wajda
2152;Francis Veber
2153;Pierre Richard
2154;Rudiger Vogler
2155;Peter Werner
2156;Jack Benny
2157;Rupert Everett
2158;Dick Foran
2159;Montgomery Ford
2160;John Gielgud
2161;Gene Kelly
2162;Jay Leno
2163;Patrick Lowe
2164;Howie Mandel
2165;Branford Marsalis
2166;Tim Matheson
2167;Rick Moranis
2168;Paul Naschy
2169;J. P. Pennington
2170;Ronald Reagan
2171;Robby Rosa
2172;Russ Tamblyn
2173;Dub Taylor
2174;James Taylor
2175;Kent Taylor
2176;Clint Walker
